latestentry,ODS,supplier
2019-08-01 00:00:00+00:00,E81005,TPP
2019-08-01 00:00:00+00:00,E81006,TPP
2019-08-01 00:00:00+00:00,E81007,TPP
2019-08-01 00:00:00+00:00,E81008,TPP
2019-08-01 00:00:00+00:00,E81009,TPP
2019-08-01 00:00:00+00:00,E81012,TPP
2019-08-01 00:00:00+00:00,E81013,TPP
2019-08-01 00:00:00+00:00,E81014,TPP
2019-08-01 00:00:00+00:00,E81016,TPP
2019-08-01 00:00:00+00:00,E81018,TPP
2019-08-01 00:00:00+00:00,E81019,TPP
2019-08-01 00:00:00+00:00,E81021,TPP
2019-08-01 00:00:00+00:00,E81022,TPP
2019-08-01 00:00:00+00:00,E81023,TPP
2019-08-01 00:00:00+00:00,E81024,TPP
2019-08-01 00:00:00+00:00,E81025,TPP
2019-08-01 00:00:00+00:00,E81027,TPP
2019-08-01 00:00:00+00:00,E81028,TPP
2019-08-01 00:00:00+00:00,E81029,TPP
2019-08-01 00:00:00+00:00,E81030,TPP
2019-08-01 00:00:00+00:00,E81031,TPP
2019-08-01 00:00:00+00:00,E81032,TPP
2019-08-01 00:00:00+00:00,E81033,TPP
2019-08-01 00:00:00+00:00,E81034,TPP
2019-08-01 00:00:00+00:00,E81035,TPP
2019-08-01 00:00:00+00:00,E81036,TPP
2019-08-01 00:00:00+00:00,E81037,TPP
2019-08-01 00:00:00+00:00,E81038,TPP
2019-08-01 00:00:00+00:00,E81040,TPP
2019-08-01 00:00:00+00:00,E81041,TPP
2019-08-01 00:00:00+00:00,E81043,TPP
2019-08-01 00:00:00+00:00,E81044,TPP
2019-08-01 00:00:00+00:00,E81045,TPP
2019-08-01 00:00:00+00:00,E81046,TPP
2019-08-01 00:00:00+00:00,E81047,TPP
2019-08-01 00:00:00+00:00,E81048,TPP
2019-08-01 00:00:00+00:00,E81049,TPP
2019-08-01 00:00:00+00:00,E81050,TPP
2019-08-01 00:00:00+00:00,E81052,TPP
2019-08-01 00:00:00+00:00,E81054,TPP
2019-08-01 00:00:00+00:00,E81056,TPP
2019-08-01 00:00:00+00:00,E81057,TPP
2019-08-01 00:00:00+00:00,E81060,TPP
2019-08-01 00:00:00+00:00,E81061,TPP
2019-08-01 00:00:00+00:00,E81062,TPP
2019-08-01 00:00:00+00:00,E81063,TPP
2019-08-01 00:00:00+00:00,E81064,TPP
2019-08-01 00:00:00+00:00,E81069,TPP
2019-08-01 00:00:00+00:00,E81073,TPP
2019-08-01 00:00:00+00:00,E81074,TPP
2019-08-01 00:00:00+00:00,E81076,TPP
2019-08-01 00:00:00+00:00,E81077,TPP
2019-08-01 00:00:00+00:00,E81611,TPP
2019-08-01 00:00:00+00:00,E81612,TPP
2019-08-01 00:00:00+00:00,E81615,TPP
2019-08-01 00:00:00+00:00,E81618,TPP
2019-08-01 00:00:00+00:00,E81631,TPP
2019-08-01 00:00:00+00:00,E81632,TPP
2019-08-01 00:00:00+00:00,E81633,TPP
2019-08-01 00:00:00+00:00,E81635,TPP
2019-08-01 00:00:00+00:00,E82005,TPP
2019-08-01 00:00:00+00:00,E82006,TPP
2019-08-01 00:00:00+00:00,E82007,TPP
2019-08-01 00:00:00+00:00,E82008,TPP
2019-08-01 00:00:00+00:00,E82013,TPP
2019-08-01 00:00:00+00:00,E82018,TPP
2019-08-01 00:00:00+00:00,E82019,TPP
2019-08-01 00:00:00+00:00,E82024,TPP
2019-08-01 00:00:00+00:00,E82034,TPP
2019-08-01 00:00:00+00:00,E82035,TPP
2019-08-01 00:00:00+00:00,E82038,TPP
2019-08-01 00:00:00+00:00,E82040,TPP
2019-08-01 00:00:00+00:00,E82041,TPP
2019-08-01 00:00:00+00:00,E82042,TPP
2019-08-01 00:00:00+00:00,E82044,TPP
2019-08-01 00:00:00+00:00,E82048,TPP
2019-08-01 00:00:00+00:00,E82053,TPP
2019-08-01 00:00:00+00:00,E82056,TPP
2019-08-01 00:00:00+00:00,E82057,TPP
2019-08-01 00:00:00+00:00,E82058,TPP
2019-08-01 00:00:00+00:00,E82061,TPP
2019-08-01 00:00:00+00:00,E82063,TPP
2019-08-01 00:00:00+00:00,E82067,TPP
2019-08-01 00:00:00+00:00,E82072,TPP
2019-08-01 00:00:00+00:00,E82074,TPP
2019-08-01 00:00:00+00:00,E82075,TPP
2019-08-01 00:00:00+00:00,E82079,TPP
2019-08-01 00:00:00+00:00,E82082,TPP
2019-08-01 00:00:00+00:00,E82086,TPP
2019-08-01 00:00:00+00:00,E82088,TPP
2019-08-01 00:00:00+00:00,E82089,TPP
2019-08-01 00:00:00+00:00,E82090,TPP
2019-08-01 00:00:00+00:00,E82092,TPP
2019-08-01 00:00:00+00:00,E82093,TPP
2019-08-01 00:00:00+00:00,E82099,TPP
2019-08-01 00:00:00+00:00,E82100,TPP
2019-08-01 00:00:00+00:00,E82102,TPP
2019-08-01 00:00:00+00:00,E82104,TPP
2019-08-01 00:00:00+00:00,E82111,TPP
2019-08-01 00:00:00+00:00,E82115,TPP
2019-08-01 00:00:00+00:00,E82121,TPP
2019-08-01 00:00:00+00:00,E82123,TPP
2019-08-01 00:00:00+00:00,E82126,TPP
2019-08-01 00:00:00+00:00,E82130,TPP
2019-08-01 00:00:00+00:00,E82132,TPP
2019-08-01 00:00:00+00:00,E82133,TPP
2019-08-01 00:00:00+00:00,E82620,TPP
2019-08-01 00:00:00+00:00,E82626,TPP
2019-08-01 00:00:00+00:00,E82638,TPP
2019-08-01 00:00:00+00:00,E82641,TPP
2019-08-01 00:00:00+00:00,E82643,TPP
2019-08-01 00:00:00+00:00,E82654,TPP
2019-08-01 00:00:00+00:00,E82661,TPP
2019-08-01 00:00:00+00:00,E84059,TPP
2019-08-01 00:00:00+00:00,E85001,TPP
2019-08-01 00:00:00+00:00,E85003,TPP
2019-08-01 00:00:00+00:00,E85004,TPP
2019-08-01 00:00:00+00:00,E85005,TPP
2019-08-01 00:00:00+00:00,E85006,TPP
2019-08-01 00:00:00+00:00,E85007,TPP
2019-08-01 00:00:00+00:00,E85008,TPP
2019-08-01 00:00:00+00:00,E85012,TPP
2019-08-01 00:00:00+00:00,E85013,TPP
2019-08-01 00:00:00+00:00,E85014,TPP
2019-08-01 00:00:00+00:00,E85015,TPP
2019-08-01 00:00:00+00:00,E85016,TPP
2019-08-01 00:00:00+00:00,E85018,TPP
2019-08-01 00:00:00+00:00,E85019,TPP
2019-08-01 00:00:00+00:00,E85020,TPP
2019-08-01 00:00:00+00:00,E85021,TPP
2019-08-01 00:00:00+00:00,E85023,TPP
2019-08-01 00:00:00+00:00,E85024,TPP
2019-08-01 00:00:00+00:00,E85025,TPP
2019-08-01 00:00:00+00:00,E85026,TPP
2019-08-01 00:00:00+00:00,E85028,TPP
2019-08-01 00:00:00+00:00,E85029,TPP
2019-08-01 00:00:00+00:00,E85030,TPP
2019-08-01 00:00:00+00:00,E85032,TPP
2019-08-01 00:00:00+00:00,E85033,TPP
2019-08-01 00:00:00+00:00,E85034,TPP
2019-08-01 00:00:00+00:00,E85035,TPP
2019-08-01 00:00:00+00:00,E85038,TPP
2019-08-01 00:00:00+00:00,E85040,TPP
2019-08-01 00:00:00+00:00,E85041,TPP
2019-08-01 00:00:00+00:00,E85042,TPP
2019-08-01 00:00:00+00:00,E85045,TPP
2019-08-01 00:00:00+00:00,E85046,TPP
2019-08-01 00:00:00+00:00,E85048,TPP
2019-08-01 00:00:00+00:00,E85049,TPP
2019-08-01 00:00:00+00:00,E85050,TPP
2019-08-01 00:00:00+00:00,E85051,TPP
2019-08-01 00:00:00+00:00,E85052,TPP
2019-08-01 00:00:00+00:00,E85053,TPP
2019-08-01 00:00:00+00:00,E85054,TPP
2019-08-01 00:00:00+00:00,E85055,TPP
2019-08-01 00:00:00+00:00,E85056,TPP
2019-08-01 00:00:00+00:00,E85058,TPP
2019-08-01 00:00:00+00:00,E85059,TPP
2019-08-01 00:00:00+00:00,E85060,TPP
2019-08-01 00:00:00+00:00,E85061,TPP
2019-08-01 00:00:00+00:00,E85062,TPP
2019-08-01 00:00:00+00:00,E85064,TPP
2019-08-01 00:00:00+00:00,E85066,TPP
2019-08-01 00:00:00+00:00,E85069,TPP
2019-08-01 00:00:00+00:00,E85071,TPP
2019-08-01 00:00:00+00:00,E85074,TPP
2019-08-01 00:00:00+00:00,E85075,TPP
2019-08-01 00:00:00+00:00,E85077,TPP
2019-08-01 00:00:00+00:00,E85083,TPP
2019-08-01 00:00:00+00:00,E85088,TPP
2019-08-01 00:00:00+00:00,E85090,TPP
2019-08-01 00:00:00+00:00,E85091,TPP
2019-08-01 00:00:00+00:00,E85096,TPP
2019-08-01 00:00:00+00:00,E85098,TPP
2019-08-01 00:00:00+00:00,E85099,TPP
2019-08-01 00:00:00+00:00,E85103,TPP
2019-08-01 00:00:00+00:00,E85105,TPP
2019-08-01 00:00:00+00:00,E85107,TPP
2019-08-01 00:00:00+00:00,E85108,TPP
2019-08-01 00:00:00+00:00,E85111,TPP
2019-08-01 00:00:00+00:00,E85112,TPP
2019-08-01 00:00:00+00:00,E85113,TPP
2019-08-01 00:00:00+00:00,E85114,TPP
2019-08-01 00:00:00+00:00,E85115,TPP
2019-08-01 00:00:00+00:00,E85116,TPP
2019-08-01 00:00:00+00:00,E85118,TPP
2019-08-01 00:00:00+00:00,E85119,TPP
2019-08-01 00:00:00+00:00,E85120,TPP
2019-08-01 00:00:00+00:00,E85121,TPP
2019-08-01 00:00:00+00:00,E85122,TPP
2019-08-01 00:00:00+00:00,E85123,TPP
2019-08-01 00:00:00+00:00,E85124,TPP
2019-08-01 00:00:00+00:00,E85125,TPP
2019-08-01 00:00:00+00:00,E85126,TPP
2019-08-01 00:00:00+00:00,E85127,TPP
2019-08-01 00:00:00+00:00,E85128,TPP
2019-08-01 00:00:00+00:00,E85129,TPP
2019-08-01 00:00:00+00:00,E85130,TPP
2019-08-01 00:00:00+00:00,E85600,TPP
2019-08-01 00:00:00+00:00,E85605,TPP
2019-08-01 00:00:00+00:00,E85617,TPP
2019-08-01 00:00:00+00:00,E85623,TPP
2019-08-01 00:00:00+00:00,E85624,TPP
2019-08-01 00:00:00+00:00,E85625,TPP
2019-08-01 00:00:00+00:00,E85628,TPP
2019-08-01 00:00:00+00:00,E85630,TPP
2019-08-01 00:00:00+00:00,E85633,TPP
2019-08-01 00:00:00+00:00,E85635,TPP
2019-08-01 00:00:00+00:00,E85636,TPP
2019-08-01 00:00:00+00:00,E85640,TPP
2019-08-01 00:00:00+00:00,E85643,TPP
2019-08-01 00:00:00+00:00,E85649,TPP
2019-08-01 00:00:00+00:00,E85656,TPP
2019-08-01 00:00:00+00:00,E85657,TPP
2019-08-01 00:00:00+00:00,E85658,TPP
2019-08-01 00:00:00+00:00,E85659,TPP
2019-08-01 00:00:00+00:00,E85663,TPP
2019-08-01 00:00:00+00:00,E85672,TPP
2019-08-01 00:00:00+00:00,E85677,TPP
2019-08-01 00:00:00+00:00,E85680,TPP
2019-08-01 00:00:00+00:00,E85681,TPP
2019-08-01 00:00:00+00:00,E85683,TPP
2019-08-01 00:00:00+00:00,E85685,TPP
2019-08-01 00:00:00+00:00,E85687,TPP
2019-08-01 00:00:00+00:00,E85692,TPP
2019-08-01 00:00:00+00:00,E85693,TPP
2019-08-01 00:00:00+00:00,E85694,TPP
2019-08-01 00:00:00+00:00,E85696,TPP
2019-08-01 00:00:00+00:00,E85697,TPP
2019-08-01 00:00:00+00:00,E85699,TPP
2019-08-01 00:00:00+00:00,E85700,TPP
2019-08-01 00:00:00+00:00,E85705,TPP
2019-08-01 00:00:00+00:00,E85707,TPP
2019-08-01 00:00:00+00:00,E85708,TPP
2019-08-01 00:00:00+00:00,E85712,TPP
2019-08-01 00:00:00+00:00,E85713,TPP
2019-08-01 00:00:00+00:00,E85714,TPP
2019-08-01 00:00:00+00:00,E85715,TPP
2019-08-01 00:00:00+00:00,E85716,TPP
2019-08-01 00:00:00+00:00,E85718,TPP
2019-08-01 00:00:00+00:00,E85719,TPP
2019-08-01 00:00:00+00:00,E85721,TPP
2019-08-01 00:00:00+00:00,E85723,TPP
2019-08-01 00:00:00+00:00,E85725,TPP
2019-08-01 00:00:00+00:00,E85726,TPP
2019-08-01 00:00:00+00:00,E85732,TPP
2019-08-01 00:00:00+00:00,E85734,TPP
2019-08-01 00:00:00+00:00,E85735,TPP
2019-08-01 00:00:00+00:00,E85736,TPP
2019-08-01 00:00:00+00:00,E85739,TPP
2019-08-01 00:00:00+00:00,E85740,TPP
2019-08-01 00:00:00+00:00,E85743,TPP
2019-08-01 00:00:00+00:00,E85744,TPP
2019-08-01 00:00:00+00:00,E85745,TPP
2019-08-01 00:00:00+00:00,E85746,TPP
2019-08-01 00:00:00+00:00,E85748,TPP
2019-08-01 00:00:00+00:00,E87002,TPP
2019-08-01 00:00:00+00:00,E87003,TPP
2019-08-01 00:00:00+00:00,E87004,TPP
2019-08-01 00:00:00+00:00,E87005,TPP
2019-08-01 00:00:00+00:00,E87006,TPP
2019-08-01 00:00:00+00:00,E87007,TPP
2019-08-01 00:00:00+00:00,E87008,TPP
2019-08-01 00:00:00+00:00,E87009,TPP
2019-08-01 00:00:00+00:00,E87010,TPP
2019-08-01 00:00:00+00:00,E87011,TPP
2019-08-01 00:00:00+00:00,E87013,TPP
2019-08-01 00:00:00+00:00,E87016,TPP
2019-08-01 00:00:00+00:00,E87017,TPP
2019-08-01 00:00:00+00:00,E87021,TPP
2019-08-01 00:00:00+00:00,E87024,TPP
2019-08-01 00:00:00+00:00,E87026,TPP
2019-08-01 00:00:00+00:00,E87029,TPP
2019-08-01 00:00:00+00:00,E87034,TPP
2019-08-01 00:00:00+00:00,E87037,TPP
2019-08-01 00:00:00+00:00,E87038,TPP
2019-08-01 00:00:00+00:00,E87043,TPP
2019-08-01 00:00:00+00:00,E87045,TPP
2019-08-01 00:00:00+00:00,E87046,TPP
2019-08-01 00:00:00+00:00,E87047,TPP
2019-08-01 00:00:00+00:00,E87048,TPP
2019-08-01 00:00:00+00:00,E87050,TPP
2019-08-01 00:00:00+00:00,E87052,TPP
2019-08-01 00:00:00+00:00,E87057,TPP
2019-08-01 00:00:00+00:00,E87061,TPP
2019-08-01 00:00:00+00:00,E87063,TPP
2019-08-01 00:00:00+00:00,E87065,TPP
2019-08-01 00:00:00+00:00,E87066,TPP
2019-08-01 00:00:00+00:00,E87067,TPP
2019-08-01 00:00:00+00:00,E87069,TPP
2019-08-01 00:00:00+00:00,E87070,TPP
2019-08-01 00:00:00+00:00,E87071,TPP
2019-08-01 00:00:00+00:00,E87609,TPP
2019-08-01 00:00:00+00:00,E87630,TPP
2019-08-01 00:00:00+00:00,E87637,TPP
2019-08-01 00:00:00+00:00,E87648,TPP
2019-08-01 00:00:00+00:00,E87663,TPP
2019-08-01 00:00:00+00:00,E87665,TPP
2019-08-01 00:00:00+00:00,E87677,TPP
2019-08-01 00:00:00+00:00,E87681,TPP
2019-08-01 00:00:00+00:00,E87691,TPP
2019-08-01 00:00:00+00:00,E87694,TPP
2019-08-01 00:00:00+00:00,E87701,TPP
2019-08-01 00:00:00+00:00,E87702,TPP
2019-08-01 00:00:00+00:00,E87706,TPP
2019-08-01 00:00:00+00:00,E87711,TPP
2019-08-01 00:00:00+00:00,E87714,TPP
2019-08-01 00:00:00+00:00,E87715,TPP
2019-08-01 00:00:00+00:00,E87717,TPP
2019-08-01 00:00:00+00:00,E87720,TPP
2019-08-01 00:00:00+00:00,E87722,TPP
2019-08-01 00:00:00+00:00,E87733,TPP
2019-08-01 00:00:00+00:00,E87735,TPP
2019-08-01 00:00:00+00:00,E87737,TPP
2019-08-01 00:00:00+00:00,E87738,TPP
2019-08-01 00:00:00+00:00,E87739,TPP
2019-08-01 00:00:00+00:00,E87741,TPP
2019-08-01 00:00:00+00:00,E87742,TPP
2019-08-01 00:00:00+00:00,E87745,TPP
2019-08-01 00:00:00+00:00,E87746,TPP
2019-08-01 00:00:00+00:00,E87750,TPP
2019-08-01 00:00:00+00:00,E87751,TPP
2019-08-01 00:00:00+00:00,E87753,TPP
2019-08-01 00:00:00+00:00,E87754,TPP
2019-08-01 00:00:00+00:00,E87755,TPP
2019-08-01 00:00:00+00:00,E87756,TPP
2019-08-01 00:00:00+00:00,E87762,TPP
2019-08-01 00:00:00+00:00,E87768,TPP
2019-08-01 00:00:00+00:00,E87772,TPP
2019-08-01 00:00:00+00:00,F81001,TPP
2019-08-01 00:00:00+00:00,F81003,TPP
2019-08-01 00:00:00+00:00,F81004,TPP
2019-08-01 00:00:00+00:00,F81006,TPP
2019-08-01 00:00:00+00:00,F81007,TPP
2019-08-01 00:00:00+00:00,F81010,TPP
2019-08-01 00:00:00+00:00,F81011,TPP
2019-08-01 00:00:00+00:00,F81013,TPP
2019-08-01 00:00:00+00:00,F81014,TPP
2019-08-01 00:00:00+00:00,F81016,TPP
2019-08-01 00:00:00+00:00,F81020,TPP
2019-08-01 00:00:00+00:00,F81022,TPP
2019-08-01 00:00:00+00:00,F81023,TPP
2019-08-01 00:00:00+00:00,F81024,TPP
2019-08-01 00:00:00+00:00,F81025,TPP
2019-08-01 00:00:00+00:00,F81026,TPP
2019-08-01 00:00:00+00:00,F81027,TPP
2019-08-01 00:00:00+00:00,F81029,TPP
2019-08-01 00:00:00+00:00,F81030,TPP
2019-08-01 00:00:00+00:00,F81031,TPP
2019-08-01 00:00:00+00:00,F81032,TPP
2019-08-01 00:00:00+00:00,F81035,TPP
2019-08-01 00:00:00+00:00,F81036,TPP
2019-08-01 00:00:00+00:00,F81037,TPP
2019-08-01 00:00:00+00:00,F81038,TPP
2019-08-01 00:00:00+00:00,F81040,TPP
2019-08-01 00:00:00+00:00,F81041,TPP
2019-08-01 00:00:00+00:00,F81043,TPP
2019-08-01 00:00:00+00:00,F81045,TPP
2019-08-01 00:00:00+00:00,F81046,TPP
2019-08-01 00:00:00+00:00,F81047,TPP
2019-08-01 00:00:00+00:00,F81049,TPP
2019-08-01 00:00:00+00:00,F81051,TPP
2019-08-01 00:00:00+00:00,F81055,TPP
2019-08-01 00:00:00+00:00,F81057,TPP
2019-08-01 00:00:00+00:00,F81060,TPP
2019-08-01 00:00:00+00:00,F81061,TPP
2019-08-01 00:00:00+00:00,F81062,TPP
2019-08-01 00:00:00+00:00,F81065,TPP
2019-08-01 00:00:00+00:00,F81066,TPP
2019-08-01 00:00:00+00:00,F81067,TPP
2019-08-01 00:00:00+00:00,F81068,TPP
2019-08-01 00:00:00+00:00,F81069,TPP
2019-08-01 00:00:00+00:00,F81071,TPP
2019-08-01 00:00:00+00:00,F81072,TPP
2019-08-01 00:00:00+00:00,F81074,TPP
2019-08-01 00:00:00+00:00,F81075,TPP
2019-08-01 00:00:00+00:00,F81076,TPP
2019-08-01 00:00:00+00:00,F81078,TPP
2019-08-01 00:00:00+00:00,F81080,TPP
2019-08-01 00:00:00+00:00,F81081,TPP
2019-08-01 00:00:00+00:00,F81082,TPP
2019-08-01 00:00:00+00:00,F81083,TPP
2019-08-01 00:00:00+00:00,F81085,TPP
2019-08-01 00:00:00+00:00,F81086,TPP
2019-08-01 00:00:00+00:00,F81087,TPP
2019-08-01 00:00:00+00:00,F81088,TPP
2019-08-01 00:00:00+00:00,F81089,TPP
2019-08-01 00:00:00+00:00,F81092,TPP
2019-08-01 00:00:00+00:00,F81095,TPP
2019-08-01 00:00:00+00:00,F81096,TPP
2019-08-01 00:00:00+00:00,F81097,TPP
2019-08-01 00:00:00+00:00,F81098,TPP
2019-08-01 00:00:00+00:00,F81099,TPP
2019-08-01 00:00:00+00:00,F81100,TPP
2019-08-01 00:00:00+00:00,F81101,TPP
2019-08-01 00:00:00+00:00,F81102,TPP
2019-08-01 00:00:00+00:00,F81104,TPP
2019-08-01 00:00:00+00:00,F81105,TPP
2019-08-01 00:00:00+00:00,F81106,TPP
2019-08-01 00:00:00+00:00,F81108,TPP
2019-08-01 00:00:00+00:00,F81109,TPP
2019-08-01 00:00:00+00:00,F81110,TPP
2019-08-01 00:00:00+00:00,F81112,TPP
2019-08-01 00:00:00+00:00,F81113,TPP
2019-08-01 00:00:00+00:00,F81114,TPP
2019-08-01 00:00:00+00:00,F81115,TPP
2019-08-01 00:00:00+00:00,F81117,TPP
2019-08-01 00:00:00+00:00,F81119,TPP
2019-08-01 00:00:00+00:00,F81120,TPP
2019-08-01 00:00:00+00:00,F81121,TPP
2019-08-01 00:00:00+00:00,F81122,TPP
2019-08-01 00:00:00+00:00,F81123,TPP
2019-08-01 00:00:00+00:00,F81125,TPP
2019-08-01 00:00:00+00:00,F81126,TPP
2019-08-01 00:00:00+00:00,F81127,TPP
2019-08-01 00:00:00+00:00,F81128,TPP
2019-08-01 00:00:00+00:00,F81130,TPP
2019-08-01 00:00:00+00:00,F81133,TPP
2019-08-01 00:00:00+00:00,F81134,TPP
2019-08-01 00:00:00+00:00,F81136,TPP
2019-08-01 00:00:00+00:00,F81141,TPP
2019-08-01 00:00:00+00:00,F81142,TPP
2019-08-01 00:00:00+00:00,F81144,TPP
2019-08-01 00:00:00+00:00,F81147,TPP
2019-08-01 00:00:00+00:00,F81149,TPP
2019-08-01 00:00:00+00:00,F81150,TPP
2019-08-01 00:00:00+00:00,F81152,TPP
2019-08-01 00:00:00+00:00,F81155,TPP
2019-08-01 00:00:00+00:00,F81156,TPP
2019-08-01 00:00:00+00:00,F81158,TPP
2019-08-01 00:00:00+00:00,F81159,TPP
2019-08-01 00:00:00+00:00,F81163,TPP
2019-08-01 00:00:00+00:00,F81164,TPP
2019-08-01 00:00:00+00:00,F81165,TPP
2019-08-01 00:00:00+00:00,F81169,TPP
2019-08-01 00:00:00+00:00,F81170,TPP
2019-08-01 00:00:00+00:00,F81173,TPP
2019-08-01 00:00:00+00:00,F81176,TPP
2019-08-01 00:00:00+00:00,F81177,TPP
2019-08-01 00:00:00+00:00,F81181,TPP
2019-08-01 00:00:00+00:00,F81183,TPP
2019-08-01 00:00:00+00:00,F81184,TPP
2019-08-01 00:00:00+00:00,F81185,TPP
2019-08-01 00:00:00+00:00,F81186,TPP
2019-08-01 00:00:00+00:00,F81192,TPP
2019-08-01 00:00:00+00:00,F81193,TPP
2019-08-01 00:00:00+00:00,F81195,TPP
2019-08-01 00:00:00+00:00,F81197,TPP
2019-08-01 00:00:00+00:00,F81198,TPP
2019-08-01 00:00:00+00:00,F81200,TPP
2019-08-01 00:00:00+00:00,F81205,TPP
2019-08-01 00:00:00+00:00,F81206,TPP
2019-08-01 00:00:00+00:00,F81207,TPP
2019-08-01 00:00:00+00:00,F81209,TPP
2019-08-01 00:00:00+00:00,F81211,TPP
2019-08-01 00:00:00+00:00,F81215,TPP
2019-08-01 00:00:00+00:00,F81216,TPP
2019-08-01 00:00:00+00:00,F81218,TPP
2019-08-01 00:00:00+00:00,F81219,TPP
2019-08-01 00:00:00+00:00,F81222,TPP
2019-08-01 00:00:00+00:00,F81223,TPP
2019-08-01 00:00:00+00:00,F81608,TPP
2019-08-01 00:00:00+00:00,F81613,TPP
2019-08-01 00:00:00+00:00,F81618,TPP
2019-08-01 00:00:00+00:00,F81619,TPP
2019-08-01 00:00:00+00:00,F81623,TPP
2019-08-01 00:00:00+00:00,F81632,TPP
2019-08-01 00:00:00+00:00,F81635,TPP
2019-08-01 00:00:00+00:00,F81636,TPP
2019-08-01 00:00:00+00:00,F81640,TPP
2019-08-01 00:00:00+00:00,F81641,TPP
2019-08-01 00:00:00+00:00,F81645,TPP
2019-08-01 00:00:00+00:00,F81648,TPP
2019-08-01 00:00:00+00:00,F81649,TPP
2019-08-01 00:00:00+00:00,F81651,TPP
2019-08-01 00:00:00+00:00,F81652,TPP
2019-08-01 00:00:00+00:00,F81656,TPP
2019-08-01 00:00:00+00:00,F81665,TPP
2019-08-01 00:00:00+00:00,F81666,TPP
2019-08-01 00:00:00+00:00,F81669,TPP
2019-08-01 00:00:00+00:00,F81674,TPP
2019-08-01 00:00:00+00:00,F81675,TPP
2019-08-01 00:00:00+00:00,F81677,TPP
2019-08-01 00:00:00+00:00,F81679,TPP
2019-08-01 00:00:00+00:00,F81681,TPP
2019-08-01 00:00:00+00:00,F81683,TPP
2019-08-01 00:00:00+00:00,F81684,TPP
2019-08-01 00:00:00+00:00,F81688,TPP
2019-08-01 00:00:00+00:00,F81690,TPP
2019-08-01 00:00:00+00:00,F81691,TPP
2019-08-01 00:00:00+00:00,F81696,TPP
2019-08-01 00:00:00+00:00,F81697,TPP
2019-08-01 00:00:00+00:00,F81699,TPP
2019-08-01 00:00:00+00:00,F81700,TPP
2019-08-01 00:00:00+00:00,F81704,TPP
2019-08-01 00:00:00+00:00,F81707,TPP
2019-08-01 00:00:00+00:00,F81708,TPP
2019-08-01 00:00:00+00:00,F81711,TPP
2019-08-01 00:00:00+00:00,F81713,TPP
2019-08-01 00:00:00+00:00,F81716,TPP
2019-08-01 00:00:00+00:00,F81721,TPP
2019-08-01 00:00:00+00:00,F81725,TPP
2019-08-01 00:00:00+00:00,F81729,TPP
2019-08-01 00:00:00+00:00,F81732,TPP
2019-08-01 00:00:00+00:00,F81734,TPP
2019-08-01 00:00:00+00:00,F81736,TPP
2019-08-01 00:00:00+00:00,F81737,TPP
2019-08-01 00:00:00+00:00,F81739,TPP
2019-08-01 00:00:00+00:00,F81740,TPP
2019-08-01 00:00:00+00:00,F81744,TPP
2019-08-01 00:00:00+00:00,F81746,TPP
2019-08-01 00:00:00+00:00,F81749,TPP
2019-08-01 00:00:00+00:00,F82680,TPP
2019-08-01 00:00:00+00:00,F86004,TPP
2019-08-01 00:00:00+00:00,F86013,TPP
2019-08-01 00:00:00+00:00,F86018,TPP
2019-08-01 00:00:00+00:00,F86025,TPP
2019-08-01 00:00:00+00:00,F86026,TPP
2019-08-01 00:00:00+00:00,F86074,TPP
2019-08-01 00:00:00+00:00,F86082,TPP
2019-08-01 00:00:00+00:00,F86638,TPP
2019-08-01 00:00:00+00:00,F86657,TPP
2019-08-01 00:00:00+00:00,F86658,TPP
2019-08-01 00:00:00+00:00,F86704,TPP
2019-08-01 00:00:00+00:00,G81001,TPP
2019-08-01 00:00:00+00:00,G81011,TPP
2019-08-01 00:00:00+00:00,G81018,TPP
2019-08-01 00:00:00+00:00,G81021,TPP
2019-08-01 00:00:00+00:00,G81024,TPP
2019-08-01 00:00:00+00:00,G81028,TPP
2019-08-01 00:00:00+00:00,G81034,TPP
2019-08-01 00:00:00+00:00,G81035,TPP
2019-08-01 00:00:00+00:00,G81037,TPP
2019-08-01 00:00:00+00:00,G81040,TPP
2019-08-01 00:00:00+00:00,G81042,TPP
2019-08-01 00:00:00+00:00,G81044,TPP
2019-08-01 00:00:00+00:00,G81045,TPP
2019-08-01 00:00:00+00:00,G81047,TPP
2019-08-01 00:00:00+00:00,G81053,TPP
2019-08-01 00:00:00+00:00,G81063,TPP
2019-08-01 00:00:00+00:00,G81065,TPP
2019-08-01 00:00:00+00:00,G81073,TPP
2019-08-01 00:00:00+00:00,G81075,TPP
2019-08-01 00:00:00+00:00,G81076,TPP
2019-08-01 00:00:00+00:00,G81083,TPP
2019-08-01 00:00:00+00:00,G81086,TPP
2019-08-01 00:00:00+00:00,G81088,TPP
2019-08-01 00:00:00+00:00,G81090,TPP
2019-08-01 00:00:00+00:00,G81100,TPP
2019-08-01 00:00:00+00:00,G81613,TPP
2019-08-01 00:00:00+00:00,G81614,TPP
2019-08-01 00:00:00+00:00,G81636,TPP
2019-08-01 00:00:00+00:00,G81638,TPP
2019-08-01 00:00:00+00:00,G81663,TPP
2019-08-01 00:00:00+00:00,G81667,TPP
2019-08-01 00:00:00+00:00,G81669,TPP
2019-08-01 00:00:00+00:00,G81676,TPP
2019-08-01 00:00:00+00:00,G81680,TPP
2019-08-01 00:00:00+00:00,G81684,TPP
